odor,method,mouse_id,trial,R_global
Gerinol,Median,0,11,0.08508734537375678
Gerinol,Median,0,12,0.09320647519157947
Gerinol,Median,0,13,0.0752716808042329
Gerinol,Median,0,14,0.07718591543008757
Gerinol,Median,1,0,0.0759339166721464
Gerinol,Median,1,1,0.07543310477741134
Gerinol,Median,1,2,0.0823176667878035
Gerinol,Median,1,3,0.07936933720878843
Gerinol,Median,1,4,0.06895554711884277
Gerinol,Median,1,5,0.08078297965756394
Gerinol,Median,1,6,0.07513901379168063
Gerinol,Median,1,7,0.08470262891081316
Gerinol,Median,1,8,0.07488056367915805
Gerinol,Median,1,9,0.07483394459583997
Gerinol,Median,1,10,0.08091580340403788
Gerinol,Median,1,11,0.0820611471956635
Gerinol,Median,1,12,0.08043538694699616
Gerinol,Median,1,13,0.06941702466351041
Gerinol,Median,1,14,0.08089980968240562
Gerinol,N2S,0,0,0.09553280846351273
Gerinol,N2S,0,1,0.11090823622934781
Gerinol,N2S,0,2,0.09081662074919723
Gerinol,N2S,0,3,0.11346413065130549
Gerinol,N2S,0,4,0.0982905031861408
Gerinol,N2S,0,5,0.09252542400694833
Gerinol,N2S,0,6,0.11670369217503568
Gerinol,N2S,0,7,0.11098536150558559
Gerinol,N2S,0,8,0.10062327269852485
Gerinol,N2S,0,9,0.1256335496434939
Gerinol,N2S,0,10,0.10272233517830606
Gerinol,N2S,0,11,0.10844774426097364
Gerinol,N2S,0,12,0.11131560459944703
Gerinol,N2S,0,13,0.10055437387955765
Gerinol,N2S,0,14,0.11376464488126616
Gerinol,N2S,1,0,0.10901275061130385
Gerinol,N2S,1,1,0.11048799171438149
Gerinol,N2S,1,2,0.13197560124608923
Gerinol,N2S,1,3,0.10287105644102079
Gerinol,N2S,1,4,0.08625295846926097
Gerinol,N2S,1,5,0.13498259521595957
Gerinol,N2S,1,6,0.14634707407613842
Gerinol,N2S,1,7,0.1105651248222835
Gerinol,N2S,1,8,0.09201690584440073
Gerinol,N2S,1,9,0.11171303168056852
Gerinol,N2S,1,10,0.11200684730070978
Gerinol,N2S,1,11,0.11317308742436315
Gerinol,N2S,1,12,0.10198938056496312
Gerinol,N2S,1,13,0.12249201335541372
Gerinol,N2S,1,14,0.12182527912450017
Gerinol,CNMF,0,0,0.07261420540618677
Gerinol,CNMF,0,1,0.08960577615741858
Gerinol,CNMF,0,2,0.10008985106243767
Gerinol,CNMF,0,3,0.0855218205697387
Gerinol,CNMF,0,4,0.08157691209236857
Gerinol,CNMF,0,5,0.08308986939324815
Gerinol,CNMF,0,6,0.08895557998648597
Gerinol,CNMF,0,7,0.07078409695049764
Gerinol,CNMF,0,8,0.0854631864720695
Gerinol,CNMF,0,9,0.08116530081513698
Gerinol,CNMF,0,10,0.0985030125660332
Gerinol,CNMF,0,11,0.08284068536748462
Gerinol,CNMF,0,12,0.09710922344468781
Gerinol,CNMF,0,13,0.07564028288018253
Gerinol,CNMF,0,14,0.08873871150813438
Gerinol,CNMF,1,0,0.08138904745966342
Gerinol,CNMF,1,1,0.07218337261869268
Gerinol,CNMF,1,2,0.0802890880501296
Gerinol,CNMF,1,3,0.08830711417881121
Gerinol,CNMF,1,4,0.07640690389810381
Gerinol,CNMF,1,5,0.06580909732950911
Gerinol,CNMF,1,6,0.0787789425858691
Gerinol,CNMF,1,7,0.07192484442005934
Gerinol,CNMF,1,8,0.0762632221464476
Gerinol,CNMF,1,9,0.0782830075082987
Gerinol,CNMF,1,10,0.06570305840068831
Gerinol,CNMF,1,11,0.06640014797208782
Gerinol,CNMF,1,12,0.08264905730628659
Gerinol,CNMF,1,13,0.0748660220447552
Gerinol,CNMF,1,14,0.05904855940848654
Gerinol,FBCL,0,0,0.20338767414183884
Gerinol,FBCL,0,1,0.19824369838573164
Gerinol,FBCL,0,2,0.1883442392511938
Gerinol,FBCL,0,3,0.18229205672062626
Gerinol,FBCL,0,4,0.2038992253909747
Gerinol,FBCL,0,5,0.19901639611794478
Gerinol,FBCL,0,6,0.2194252197929935
Gerinol,FBCL,0,7,0.19972743439883855
Gerinol,FBCL,0,8,0.19940136065874692
Gerinol,FBCL,0,9,0.1938342348757943
Gerinol,FBCL,0,10,0.20370819083584582
Gerinol,FBCL,0,11,0.20178409010679876
Gerinol,FBCL,0,12,0.20807400570658355
Gerinol,FBCL,0,13,0.19027698469665824
Gerinol,FBCL,0,14,0.19113936352388694
Gerinol,FBCL,1,0,0.22037939154423272
Gerinol,FBCL,1,1,0.23312609945799403
Gerinol,FBCL,1,2,0.2402283815536942
Gerinol,FBCL,1,3,0.22058277877157562
Gerinol,FBCL,1,4,0.22092472493641577
Gerinol,FBCL,1,5,0.22834096321638986
Gerinol,FBCL,1,6,0.2227215654673225
Gerinol,FBCL,1,7,0.23474467049432646
Gerinol,FBCL,1,8,0.20258612263809855
Gerinol,FBCL,1,9,0.21689032743297115
Gerinol,FBCL,1,10,0.21733487669916854
Gerinol,FBCL,1,11,0.20189776169003973
Gerinol,FBCL,1,12,0.2155158544060309
Gerinol,FBCL,1,13,0.21600249721251905
Gerinol,FBCL,1,14,0.2231698098747644
n Methyl Piperidine,MPI B/S,0,0,0.22890700918997667
n Methyl Piperidine,MPI B/S,0,1,0.20845529176921462
n Methyl Piperidine,MPI B/S,0,2,0.19662194446394515
n Methyl Piperidine,MPI B/S,0,3,0.21128814730257967
n Methyl Piperidine,MPI B/S,0,4,0.2279463052250842
n Methyl Piperidine,MPI B/S,0,5,0.1974480527641492
n Methyl Piperidine,MPI B/S,0,6,0.19843272696813904
n Methyl Piperidine,MPI B/S,0,7,0.22055755645347785
n Methyl Piperidine,MPI B/S,0,8,0.20880956846153215
n Methyl Piperidine,MPI B/S,0,9,0.22189691793908184
n Methyl Piperidine,MPI B/S,0,10,0.21194035683257267
n Methyl Piperidine,MPI B/S,0,11,0.22271284656162776
n Methyl Piperidine,MPI B/S,0,12,0.1965577232034672
n Methyl Piperidine,MPI B/S,0,13,0.2119638824894277
n Methyl Piperidine,MPI B/S,0,14,0.20897290945177693
n Methyl Piperidine,MPI B/S,1,0,0.1970994487041655
n Methyl Piperidine,MPI B/S,1,1,0.1918648296707019
n Methyl Piperidine,MPI B/S,1,2,0.22573791920386363
n Methyl Piperidine,MPI B/S,1,3,0.21012531976545212
n Methyl Piperidine,MPI B/S,1,4,0.20001520183875884
n Methyl Piperidine,MPI B/S,1,5,0.21396217740045925
n Methyl Piperidine,MPI B/S,1,6,0.23239844986316305
n Methyl Piperidine,MPI B/S,1,7,0.18106298134291796
n Methyl Piperidine,MPI B/S,1,8,0.1928714209068726
n Methyl Piperidine,MPI B/S,1,9,0.20151206118563594
n Methyl Piperidine,MPI B/S,1,10,0.23741579978421123
n Methyl Piperidine,MPI B/S,1,11,0.2196663468822825
n Methyl Piperidine,MPI B/S,1,12,0.22696632662474672
n Methyl Piperidine,MPI B/S,1,13,0.19823993352770172
n Methyl Piperidine,MPI B/S,1,14,0.19855054422301416
n Methyl Piperidine,Median,0,0,0.20283498552438994
n Methyl Piperidine,Median,0,1,0.19961489798513984
n Methyl Piperidine,Median,0,2,0.2036692725712474
n Methyl Piperidine,Median,0,3,0.19758181610647377
n Methyl Piperidine,Median,0,4,0.20143242588246116
n Methyl Piperidine,Median,0,5,0.20044025444419836
n Methyl Piperidine,Median,0,6,0.205562513850585
n Methyl Piperidine,Median,0,7,0.2058042307043077
n Methyl Piperidine,Median,0,8,0.18574267281770673
n Methyl Piperidine,Median,0,9,0.18055636323825938
n Methyl Piperidine,Median,0,10,0.20741400517794767
n Methyl Piperidine,Median,0,11,0.2089513873329725
n Methyl Piperidine,Median,0,12,0.1906963032523151
n Methyl Piperidine,Median,0,13,0.18375903978457728
n Methyl Piperidine,Median,0,14,0.19995184041243388
n Methyl Piperidine,Median,1,0,0.21575510410873772
n Methyl Piperidine,Median,1,1,0.22292005648690422
n Methyl Piperidine,Median,1,2,0.2123283461377503
n Methyl Piperidine,Median,1,3,0.2049876669006644
n Methyl Piperidine,Median,1,4,0.20067745195465056
n Methyl Piperidine,Median,1,5,0.20815508593309473
n Methyl Piperidine,Median,1,6,0.20558658389699588
n Methyl Piperidine,Median,1,7,0.19966946985176667
n Methyl Piperidine,Median,1,8,0.22499625429772022
n Methyl Piperidine,Median,1,9,0.2228173372323194
n Methyl Piperidine,Median,1,10,0.21745145538996652
n Methyl Piperidine,Median,1,11,0.20044830925620388
n Methyl Piperidine,Median,1,12,0.21512835490018753
n Methyl Piperidine,Median,1,13,0.21334783137344196
n Methyl Piperidine,Median,1,14,0.21171868319457995
n Methyl Piperidine,N2S,0,0,0.3002071541173722
n Methyl Piperidine,N2S,0,1,0.2882323571261095
n Methyl Piperidine,N2S,0,2,0.2902722265488977
n Methyl Piperidine,N2S,0,3,0.28826228252381036
n Methyl Piperidine,N2S,0,4,0.2824899409384681
n Methyl Piperidine,N2S,0,5,0.24107771165704622
n Methyl Piperidine,N2S,0,6,0.27747676829074336
n Methyl Piperidine,N2S,0,7,0.2650045161236415
n Methyl Piperidine,N2S,0,8,0.25089800018555797
n Methyl Piperidine,N2S,0,9,0.30863133482993327
n Methyl Piperidine,N2S,0,10,0.3095510174234109
n Methyl Piperidine,N2S,0,11,0.3023427807225375
n Methyl Piperidine,N2S,0,12,0.2808217187781797
n Methyl Piperidine,N2S,0,13,0.30217522398363583
n Methyl Piperidine,N2S,0,14,0.27608165314697297
n Methyl Piperidine,N2S,1,0,0.2901173001890173
n Methyl Piperidine,N2S,1,1,0.2648483723461387
n Methyl Piperidine,N2S,1,2,0.2939028386890527
n Methyl Piperidine,N2S,1,3,0.28734119193714375
n Methyl Piperidine,N2S,1,4,0.2607706889145663
n Methyl Piperidine,N2S,1,5,0.2851660380459483
n Methyl Piperidine,N2S,1,6,0.2846098381615702
n Methyl Piperidine,N2S,1,7,0.3212049715127978
n Methyl Piperidine,N2S,1,8,0.3035954803126121
n Methyl Piperidine,N2S,1,9,0.28638716616781856
n Methyl Piperidine,N2S,1,10,0.2910138109742563
n Methyl Piperidine,N2S,1,11,0.2870259113995506
n Methyl Piperidine,N2S,1,12,0.28220853172682164
n Methyl Piperidine,N2S,1,13,0.2650636629134543
n Methyl Piperidine,N2S,1,14,0.28321951031293346
n Methyl Piperidine,CNMF,0,0,0.20239725423592247
n Methyl Piperidine,CNMF,0,1,0.19611473927241507
n Methyl Piperidine,CNMF,0,2,0.21806338159605673
n Methyl Piperidine,CNMF,0,3,0.2165687231514864
n Methyl Piperidine,CNMF,0,4,0.18943132973513194
n Methyl Piperidine,CNMF,0,5,0.21016494790396378
n Methyl Piperidine,CNMF,0,6,0.22409996594879483
n Methyl Piperidine,CNMF,0,7,0.2248914503886377
n Methyl Piperidine,CNMF,0,8,0.22447545180796608
n Methyl Piperidine,CNMF,0,9,0.212178446669655
n Methyl Piperidine,CNMF,0,10,0.2011643800802755
n Methyl Piperidine,CNMF,0,11,0.19819077280078629
n Methyl Piperidine,CNMF,0,12,0.2159873455977264
n Methyl Piperidine,CNMF,0,13,0.21641939548638855
n Methyl Piperidine,CNMF,0,14,0.22773365360681272
n Methyl Piperidine,CNMF,1,0,0.21813133703110632
n Methyl Piperidine,CNMF,1,1,0.20277810064216742
n Methyl Piperidine,CNMF,1,2,0.1889229358471296
n Methyl Piperidine,CNMF,1,3,0.20044961350240462
n Methyl Piperidine,CNMF,1,4,0.20713234795259755
n Methyl Piperidine,CNMF,1,5,0.20190771695005125
n Methyl Piperidine,CNMF,1,6,0.19722513773012615
n Methyl Piperidine,CNMF,1,7,0.20757658977062046
n Methyl Piperidine,CNMF,1,8,0.19814638011166708
n Methyl Piperidine,CNMF,1,9,0.19659999813487855
n Methyl Piperidine,CNMF,1,10,0.2083063435311202
n Methyl Piperidine,CNMF,1,11,0.1994168594744967
n Methyl Piperidine,CNMF,1,12,0.2074671862265185
n Methyl Piperidine,CNMF,1,13,0.20782976579622556
n Methyl Piperidine,CNMF,1,14,0.1902284490168703
n Methyl Piperidine,FBCL,0,0,0.4522957794658019
n Methyl Piperidine,FBCL,0,1,0.4804649775778602
n Methyl Piperidine,FBCL,0,2,0.44230177689734984
n Methyl Piperidine,FBCL,0,3,0.4282896052564785
n Methyl Piperidine,FBCL,0,4,0.4320299418732226
n Methyl Piperidine,FBCL,0,5,0.45978720473235324
n Methyl Piperidine,FBCL,0,6,0.4598137344867104
n Methyl Piperidine,FBCL,0,7,0.4576334952823216
n Methyl Piperidine,FBCL,0,8,0.47718295030381236
n Methyl Piperidine,FBCL,0,9,0.420125458990908
n Methyl Piperidine,FBCL,0,10,0.4651718001621655
n Methyl Piperidine,FBCL,0,11,0.48228019685621354
n Methyl Piperidine,FBCL,0,12,0.4428052470007364
n Methyl Piperidine,FBCL,0,13,0.45378473453970253
n Methyl Piperidine,FBCL,0,14,0.4483082271024512
n Methyl Piperidine,FBCL,1,0,0.4213052746612186
n Methyl Piperidine,FBCL,1,1,0.42964416015624407
n Methyl Piperidine,FBCL,1,2,0.45538735442129985
n Methyl Piperidine,FBCL,1,3,0.4614042824169396
n Methyl Piperidine,FBCL,1,4,0.4295021085867562
n Methyl Piperidine,FBCL,1,5,0.462397659890084
n Methyl Piperidine,FBCL,1,6,0.434955574403254
n Methyl Piperidine,FBCL,1,7,0.4601757169561559
n Methyl Piperidine,FBCL,1,8,0.43306382098909835
n Methyl Piperidine,FBCL,1,9,0.4363571417404681
n Methyl Piperidine,FBCL,1,10,0.4397981353837135
n Methyl Piperidine,FBCL,1,11,0.4810956290000016
n Methyl Piperidine,FBCL,1,12,0.4469293393266274
n Methyl Piperidine,FBCL,1,13,0.42405143760273556
n Methyl Piperidine,FBCL,1,14,0.44865723393731605
"2,4 Dimethyl Acetophenone",MPI B/S,0,0,0.17538224250894863
"2,4 Dimethyl Acetophenone",MPI B/S,0,1,0.1735987200259834
"2,4 Dimethyl Acetophenone",MPI B/S,0,2,0.1930955720805585
"2,4 Dimethyl Acetophenone",MPI B/S,0,3,0.1808605977833068
"2,4 Dimethyl Acetophenone",MPI B/S,0,4,0.18431129107303712
"2,4 Dimethyl Acetophenone",MPI B/S,0,5,0.18062217182678397
"2,4 Dimethyl Acetophenone",MPI B/S,0,6,0.18512007055207189
"2,4 Dimethyl Acetophenone",MPI B/S,0,7,0.18635236855034037
"2,4 Dimethyl Acetophenone",MPI B/S,0,8,0.15342055309274458
"2,4 Dimethyl Acetophenone",MPI B/S,0,9,0.18972102895424803
"2,4 Dimethyl Acetophenone",MPI B/S,0,10,0.16673513802266762
"2,4 Dimethyl Acetophenone",MPI B/S,0,11,0.16031757759765028
"2,4 Dimethyl Acetophenone",MPI B/S,0,12,0.17961276672492033
"2,4 Dimethyl Acetophenone",MPI B/S,0,13,0.18159810481187053
"2,4 Dimethyl Acetophenone",MPI B/S,0,14,0.17075780334065546
"2,4 Dimethyl Acetophenone",MPI B/S,1,0,0.19945742805727856
"2,4 Dimethyl Acetophenone",MPI B/S,1,1,0.16915696745420972
"2,4 Dimethyl Acetophenone",MPI B/S,1,2,0.18219665599295978
"2,4 Dimethyl Acetophenone",MPI B/S,1,3,0.17971581887237867
"2,4 Dimethyl Acetophenone",MPI B/S,1,4,0.1872210126957711
"2,4 Dimethyl Acetophenone",MPI B/S,1,5,0.19175869912462828
"2,4 Dimethyl Acetophenone",MPI B/S,1,6,0.1738177775044347
"2,4 Dimethyl Acetophenone",MPI B/S,1,7,0.19796905198742556
"2,4 Dimethyl Acetophenone",MPI B/S,1,8,0.1887489925395763
"2,4 Dimethyl Acetophenone",MPI B/S,1,9,0.16149165210399383
"2,4 Dimethyl Acetophenone",MPI B/S,1,10,0.16056243558512584
"2,4 Dimethyl Acetophenone",MPI B/S,1,11,0.18769880219671323
"2,4 Dimethyl Acetophenone",MPI B/S,1,12,0.18478967702494778
"2,4 Dimethyl Acetophenone",MPI B/S,1,13,0.18642860713644663
"2,4 Dimethyl Acetophenone",MPI B/S,1,14,0.18748041477832236
"2,4 Dimethyl Acetophenone",Median,0,0,0.1668697964930775
"2,4 Dimethyl Acetophenone",Median,0,1,0.17230549081219268
"2,4 Dimethyl Acetophenone",Median,0,2,0.15680774986873267
"2,4 Dimethyl Acetophenone",Median,0,3,0.1563495620568742
"2,4 Dimethyl Acetophenone",Median,0,4,0.15694160069803026
"2,4 Dimethyl Acetophenone",Median,0,5,0.16734672936531492
"2,4 Dimethyl Acetophenone",Median,0,6,0.1745434671128194
"2,4 Dimethyl Acetophenone",Median,0,7,0.16192483837433436
"2,4 Dimethyl Acetophenone",Median,0,8,0.1463397314260508
"2,4 Dimethyl Acetophenone",Median,0,9,0.15234465143190484
"2,4 Dimethyl Acetophenone",Median,0,10,0.15890097106951803
"2,4 Dimethyl Acetophenone",Median,0,11,0.16097341316442781
"2,4 Dimethyl Acetophenone",Median,0,12,0.16209760580300278
"2,4 Dimethyl Acetophenone",Median,0,13,0.16546227184865878
"2,4 Dimethyl Acetophenone",Median,0,14,0.16282510258149502
"2,4 Dimethyl Acetophenone",Median,1,0,0.18677322254106246
"2,4 Dimethyl Acetophenone",Median,1,1,0.1737852075140976
"2,4 Dimethyl Acetophenone",Median,1,2,0.17238278714051683
"2,4 Dimethyl Acetophenone",Median,1,3,0.1824789250133431
"2,4 Dimethyl Acetophenone",Median,1,4,0.1673141873729482
"2,4 Dimethyl Acetophenone",Median,1,5,0.18180757350637233
"2,4 Dimethyl Acetophenone",Median,1,6,0.17964607324042153
"2,4 Dimethyl Acetophenone",Median,1,7,0.17776417417627038
"2,4 Dimethyl Acetophenone",Median,1,8,0.19083018910297975
"2,4 Dimethyl Acetophenone",Median,1,9,0.17419027342754925
"2,4 Dimethyl Acetophenone",Median,1,10,0.19438344211081848
"2,4 Dimethyl Acetophenone",Median,1,11,0.17717709461845282
"2,4 Dimethyl Acetophenone",Median,1,12,0.16926105035051411
"2,4 Dimethyl Acetophenone",Median,1,13,0.17940041640346552
"2,4 Dimethyl Acetophenone",Median,1,14,0.17077240137475394
"2,4 Dimethyl Acetophenone",N2S,0,0,0.21650126260126096
"2,4 Dimethyl Acetophenone",N2S,0,1,0.2366187441009922
"2,4 Dimethyl Acetophenone",N2S,0,2,0.23939523474611174
"2,4 Dimethyl Acetophenone",N2S,0,3,0.21877059737521337
"2,4 Dimethyl Acetophenone",N2S,0,4,0.2469572772363518
"2,4 Dimethyl Acetophenone",N2S,0,5,0.24993609730619853
"2,4 Dimethyl Acetophenone",N2S,0,6,0.25481831012872325
"2,4 Dimethyl Acetophenone",N2S,0,7,0.238936971393403
"2,4 Dimethyl Acetophenone",N2S,0,8,0.2535421646090014
"2,4 Dimethyl Acetophenone",N2S,0,9,0.19672958103400962
"2,4 Dimethyl Acetophenone",N2S,0,10,0.22409878845404313
"2,4 Dimethyl Acetophenone",N2S,0,11,0.21448302640192446
"2,4 Dimethyl Acetophenone",N2S,0,12,0.2317538078131792
"2,4 Dimethyl Acetophenone",N2S,0,13,0.2196587743799295
"2,4 Dimethyl Acetophenone",N2S,0,14,0.2267561967390942
"2,4 Dimethyl Acetophenone",N2S,1,0,0.2538706986110795
"2,4 Dimethyl Acetophenone",N2S,1,1,0.21793812275553728
"2,4 Dimethyl Acetophenone",N2S,1,2,0.22815652895532984
"2,4 Dimethyl Acetophenone",N2S,1,3,0.21684276153502202
"2,4 Dimethyl Acetophenone",N2S,1,4,0.2222361225614299
"2,4 Dimethyl Acetophenone",N2S,1,5,0.22101560249032484
"2,4 Dimethyl Acetophenone",N2S,1,6,0.22876124551154656
"2,4 Dimethyl Acetophenone",N2S,1,7,0.24131698884532285
"2,4 Dimethyl Acetophenone",N2S,1,8,0.24975923910509745
"2,4 Dimethyl Acetophenone",N2S,1,9,0.22633227511378495
"2,4 Dimethyl Acetophenone",N2S,1,10,0.23123432551523143
"2,4 Dimethyl Acetophenone",N2S,1,11,0.20075641395813573
"2,4 Dimethyl Acetophenone",N2S,1,12,0.2193713501915152
"2,4 Dimethyl Acetophenone",N2S,1,13,0.23737649473268713
"2,4 Dimethyl Acetophenone",N2S,1,14,0.2360749957985191
"2,4 Dimethyl Acetophenone",CNMF,0,0,0.1634845615127299
"2,4 Dimethyl Acetophenone",CNMF,0,1,0.17110394819864114
"2,4 Dimethyl Acetophenone",CNMF,0,2,0.16663668757516079
"2,4 Dimethyl Acetophenone",CNMF,0,3,0.17464851710569976
"2,4 Dimethyl Acetophenone",CNMF,0,4,0.16436247611682606
"2,4 Dimethyl Acetophenone",CNMF,0,5,0.15707875174565364
"2,4 Dimethyl Acetophenone",CNMF,0,6,0.1648873329223614
"2,4 Dimethyl Acetophenone",CNMF,0,7,0.12800408167942692
"2,4 Dimethyl Acetophenone",CNMF,0,8,0.1654185398862477
"2,4 Dimethyl Acetophenone",CNMF,0,9,0.11989877020508055
"2,4 Dimethyl Acetophenone",CNMF,0,10,0.14163450939870792
"2,4 Dimethyl Acetophenone",CNMF,0,11,0.16619633693641725
"2,4 Dimethyl Acetophenone",CNMF,0,12,0.16648721660371307
"2,4 Dimethyl Acetophenone",CNMF,0,13,0.14796948226813228
"2,4 Dimethyl Acetophenone",CNMF,0,14,0.1530543870683306
"2,4 Dimethyl Acetophenone",CNMF,1,0,0.19669466055748513
"2,4 Dimethyl Acetophenone",CNMF,1,1,0.17575360423077502
"2,4 Dimethyl Acetophenone",CNMF,1,2,0.20654521002354148
"2,4 Dimethyl Acetophenone",CNMF,1,3,0.18119739572827578
"2,4 Dimethyl Acetophenone",CNMF,1,4,0.18582645105188408
"2,4 Dimethyl Acetophenone",CNMF,1,5,0.1994761563736293
"2,4 Dimethyl Acetophenone",CNMF,1,6,0.18269857837030748
"2,4 Dimethyl Acetophenone",CNMF,1,7,0.16990101686372744
"2,4 Dimethyl Acetophenone",CNMF,1,8,0.17998007654949758
"2,4 Dimethyl Acetophenone",CNMF,1,9,0.18081697209760028
"2,4 Dimethyl Acetophenone",CNMF,1,10,0.16580897101594616
"2,4 Dimethyl Acetophenone",CNMF,1,11,0.17833032311793198
"2,4 Dimethyl Acetophenone",CNMF,1,12,0.17283854525152897
"2,4 Dimethyl Acetophenone",CNMF,1,13,0.19165654253675438
"2,4 Dimethyl Acetophenone",CNMF,1,14,0.18160989700798635
"2,4 Dimethyl Acetophenone",FBCL,0,0,0.4248800106958162
"2,4 Dimethyl Acetophenone",FBCL,0,1,0.4274501878030918
"2,4 Dimethyl Acetophenone",FBCL,0,2,0.43224239193636765
"2,4 Dimethyl Acetophenone",FBCL,0,3,0.4379716074649099
"2,4 Dimethyl Acetophenone",FBCL,0,4,0.414447065307487
"2,4 Dimethyl Acetophenone",FBCL,0,5,0.41383767242139274
"2,4 Dimethyl Acetophenone",FBCL,0,6,0.4450712755729752
"2,4 Dimethyl Acetophenone",FBCL,0,7,0.42299486019223226
"2,4 Dimethyl Acetophenone",FBCL,0,8,0.40837677230334307
"2,4 Dimethyl Acetophenone",FBCL,0,9,0.43545399885634084
"2,4 Dimethyl Acetophenone",FBCL,0,10,0.43573860400509606
"2,4 Dimethyl Acetophenone",FBCL,0,11,0.4067196301647153
"2,4 Dimethyl Acetophenone",FBCL,0,12,0.4323349415903118
"2,4 Dimethyl Acetophenone",FBCL,0,13,0.43969999481150923
"2,4 Dimethyl Acetophenone",FBCL,0,14,0.43444367146737956
"2,4 Dimethyl Acetophenone",FBCL,1,0,0.45802336483312195
"2,4 Dimethyl Acetophenone",FBCL,1,1,0.42839077620635885
"2,4 Dimethyl Acetophenone",FBCL,1,2,0.4536439084560098
